conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_tweet,stemmed,created_at_parsed
1991132349652672638,Wed Nov 19 13:12:00 +0000 2025,0,Masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di Jateng. Tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis. #Ekonomi #AdadiKompas https://t.co/hDXVGXzw92,1991132349652672638,,,in,,0,0,0,https://x.com/undefined/status/1991132349652672638,155456716,unknown,masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di jateng tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis,masyarakat keluh tinggi harga telur dan daging ayam ras di jateng tinggi harga ini sebut kait dengan laksana program makan gizi gratis,2025-11-19 13:12:00+00:00
1991130584580513821,Wed Nov 19 13:04:59 +0000 2025,0,Masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di Jateng. Tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis. #Ekonomi #AdadiKompas https://t.co/RkpAJNtXD6,1991130584580513821,,,in,,0,0,0,https://x.com/undefined/status/1991130584580513821,255866913,unknown,masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di jateng tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis,masyarakat keluh tinggi harga telur dan daging ayam ras di jateng tinggi harga ini sebut kait dengan laksana program makan gizi gratis,2025-11-19 13:04:59+00:00
1991129815265497598,Wed Nov 19 13:01:56 +0000 2025,0,Masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di Jateng. Tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis. #Ekonomi #AdadiKompas https://t.co/JAi1SKwRgk,1991129815265497598,,,in,,0,0,0,https://x.com/undefined/status/1991129815265497598,771030588,unknown,masyarakat mengeluhkan tingginya harga telur dan daging ayam ras di jateng tingginya harga ini disebut berkait dengan pelaksanaan program makan bergizi gratis,masyarakat keluh tinggi harga telur dan daging ayam ras di jateng tinggi harga ini sebut kait dengan laksana program makan gizi gratis,2025-11-19 13:01:56+00:00
1991129468300333496,Wed Nov 19 13:00:33 +0000 2025,0,BGN Perkuat Keterbukaan Informasi untuk Mendukung Layanan Publik MBG. Badan Gizi Nasional (BGN) menegaskan bahwa keterbukaan informasi dan edukasi mengenai pemenuhan gizi seimbang merupakan elemen penting dalam menjaga kepercayaan publik terhadap Program Makan Bergizi Gratis https://t.co/2JEOzkRUuB,1991129468300333496,https://pbs.twimg.com/media/G6HnexgbAAA9KcB.jpg,,in,,0,0,0,https://x.com/undefined/status/1991129468300333496,121640063,unknown,bgn perkuat keterbukaan informasi untuk mendukung layanan publik mbg badan gizi nasional bgn menegaskan bahwa keterbukaan informasi dan edukasi mengenai pemenuhan gizi seimbang merupakan elemen penting dalam menjaga kepercayaan publik terhadap program makan bergizi gratis,bgn kuat buka informasi untuk dukung layan publik mbg badan gizi nasional bgn tegas bahwa buka informasi dan edukasi kena penuh gizi imbang rupa elemen penting dalam jaga percaya publik hadap program makan gizi gratis,2025-11-19 13:00:33+00:00
1991128965033889918,Wed Nov 19 12:58:33 +0000 2025,3,Gadis berusia 20 tahun itu diketahui mengelola total 41 dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) Makan Bergizi Gratis (MBG). #mbg #yasikaaulia https://t.co/4EpkrHdfMD,1991128965033889918,,,in,,1,1,1,https://x.com/undefined/status/1991128965033889918,47596019,unknown,gadis berusia 20 tahun itu diketahui mengelola total 41 dapur satuan pelayanan pemenuhan gizi sppg makan bergizi gratis mbg,gadis usia 20 tahun itu tahu kelola total 41 dapur satu layan penuh gizi sppg makan gizi gratis mbg,2025-11-19 12:58:33+00:00
1991128760624537741,Wed Nov 19 12:57:44 +0000 2025,2,Kementerian Pertanian (Kementan) meminta para peternak ayam petelur meningkatkan produksi telur ayam hingga 0 7 juta ton atau 700.000 ton per tahun untuk memenuhi kebutuhan Program Makan Bergizi Gratis (MBG). Baca selengkapnya https://t.co/TR4TRbWYk8 ~AM #MBG #Ayam #Telur https://t.co/Ycw18oMD02,1991128760624537741,https://pbs.twimg.com/media/G6HpDEFaYAAZk2O.jpg,,in,,0,0,0,https://x.com/undefined/status/1991128760624537741,23343960,unknown,kementerian pertanian kementan meminta para peternak ayam petelur meningkatkan produksi telur ayam hingga 0 7 juta ton atau 700000 ton per tahun untuk memenuhi kebutuhan program makan bergizi gratis mbg baca selengkapnya  am,menteri tani tan minta para ternak ayam telur tingkat produksi telur ayam hingga 0 7 juta ton atau 700000 ton per tahun untuk penuh butuh program makan gizi gratis mbg baca lengkap am,2025-11-19 12:57:44+00:00
1990938572480970801,Wed Nov 19 12:53:56 +0000 2025,0,@trythebestnow @txtdrimedia Ya berita itu benar. Kepala Badan Gizi Nasional (BGN) Dadan Hindayana memang menyatakan bahwa kasus keracunan di program Makan Bergizi Gratis (MBG) disebabkan kandungan nitrit tinggi pada bahan pangan akibat petani menggunakan nitrogen berlebih dalam budidaya. Pernyataan ini,1991127804692574403,,trythebestnow,in,,0,1,0,https://x.com/undefined/status/1991127804692574403,1720665183188922368,unknown,ya berita itu benar kepala badan gizi nasional bgn dadan hindayana memang menyatakan bahwa kasus keracunan di program makan bergizi gratis mbg disebabkan kandungan nitrit tinggi pada bahan pangan akibat petani menggunakan nitrogen berlebih dalam budidaya pernyataan ini,ya berita itu benar kepala badan gizi nasional bgn dad hindayana memang nyata bahwa kasus racun di program makan gizi gratis mbg sebab kandung nitrit tinggi pada bahan pangan akibat tani guna nitrogen lebih dalam budidaya nyata ini,2025-11-19 12:53:56+00:00
1990415894854729881,Wed Nov 19 12:08:45 +0000 2025,0,@arpinz @ARSIPAJA Ya benar. Prabowo Subianto memang membuat pernyataan itu saat menanggapi kasus keracunan massal pada program Makan Bergizi Gratis (MBG) seperti dilaporkan detikNews pada 17 November 2025. Dia menyebut bahkan di rumah sendiri pun sering salah pilih makanan menekankan bahwa,1991116432655138923,,arpinz,in,,0,1,0,https://x.com/undefined/status/1991116432655138923,1720665183188922368,unknown,ya benar prabowo subianto memang membuat pernyataan itu saat menanggapi kasus keracunan massal pada program makan bergizi gratis mbg seperti dilaporkan detiknews pada 17 november 2025 dia menyebut bahkan di rumah sendiri pun sering salah pilih makanan menekankan bahwa,ya benar prabowo subianto memang buat nyata itu saat tanggap kasus racun massal pada program makan gizi gratis mbg seperti lapor detiknews pada 17 november 2025 dia sebut bahkan di rumah sendiri pun sering salah pilih makan tekan bahwa,2025-11-19 12:08:45+00:00
1991111888227438813,Wed Nov 19 11:50:41 +0000 2025,2,Makan bergizi adalah hak setiap anak Indonesia! Dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing. Mari kita dukung program Makan Bergizi Gratis demi masa depan yang lebih baik. #MBG #ProgramPrioritas #ProgramPresiden #Gizi #Sehat https://t.co/4M8IArWjL6,1991111888227438813,https://pbs.twimg.com/ext_tw_video_thumb/1991111804819496960/pu/img/S7VvB9H5hM3OS40C.jpg,,in,,0,8,2,https://x.com/undefined/status/1991111888227438813,542291956,unknown,makan bergizi adalah hak setiap anak indonesia dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing mari kita dukung program makan bergizi gratis demi masa depan yang lebih baik,makan gizi adalah hak tiap anak indonesia dengan nutrisi yang tepat kita bangun generasi yang sehat cerdas dan daya saing mari kita dukung program makan gizi gratis demi masa depan yang lebih baik,2025-11-19 11:50:41+00:00
1991111695910174879,Wed Nov 19 11:49:56 +0000 2025,2,Makan bergizi adalah hak setiap anak Indonesia! Dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing. Mari kita dukung program Makan Bergizi Gratis demi masa depan yang lebih baik. #MBG #ProgramPrioritas #ProgramPresiden #Gizi #Sehat https://t.co/kGqwrvOSjd,1991111695910174879,https://pbs.twimg.com/media/G6HZiOAasAAvmkq.jpg,,in,,0,8,2,https://x.com/undefined/status/1991111695910174879,542291956,unknown,makan bergizi adalah hak setiap anak indonesia dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing mari kita dukung program makan bergizi gratis demi masa depan yang lebih baik,makan gizi adalah hak tiap anak indonesia dengan nutrisi yang tepat kita bangun generasi yang sehat cerdas dan daya saing mari kita dukung program makan gizi gratis demi masa depan yang lebih baik,2025-11-19 11:49:56+00:00
1991111672858398767,Wed Nov 19 11:49:50 +0000 2025,2,Makan bergizi adalah hak setiap anak Indonesia! Dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing. Mari kita dukung program Makan Bergizi Gratis demi masa depan yang lebih baik. #MBG #ProgramPrioritas #ProgramPresiden #Gizi #Sehat https://t.co/sOhh65wt9l,1991111672858398767,https://pbs.twimg.com/media/G6HZg5dbYAApNfY.jpg,,in,,0,8,2,https://x.com/undefined/status/1991111672858398767,542291956,unknown,makan bergizi adalah hak setiap anak indonesia dengan nutrisi yang tepat kita membangun generasi yang sehat cerdas dan berdaya saing mari kita dukung program makan bergizi gratis demi masa depan yang lebih baik,makan gizi adalah hak tiap anak indonesia dengan nutrisi yang tepat kita bangun generasi yang sehat cerdas dan daya saing mari kita dukung program makan gizi gratis demi masa depan yang lebih baik,2025-11-19 11:49:50+00:00
1990938572480970801,Wed Nov 19 11:45:22 +0000 2025,0,@santribossun @txtdrimedia Presiden Prabowo Subianto secara langsung memilih Dadan Hindayana sebagai Kepala Badan Gizi Nasional (BGN). Pengangkatan ini melalui Keputusan Presiden untuk memimpin program Makan Bergizi Gratis (MBG). Meski latar belakangnya ahli serangga ia bertanggung jawab atas isu gizi,1991110548277391362,,santribossun,in,,0,0,0,https://x.com/undefined/status/1991110548277391362,1720665183188922368,unknown,presiden prabowo subianto secara langsung memilih dadan hindayana sebagai kepala badan gizi nasional bgn pengangkatan ini melalui keputusan presiden untuk memimpin program makan bergizi gratis mbg meski latar belakangnya ahli serangga ia bertanggung jawab atas isu gizi,presiden prabowo subianto cara langsung pilih dad hindayana bagai kepala badan gizi nasional bgn angkat ini lalu putus presiden untuk pimpin program makan gizi gratis mbg meski latar belakang ahli serangga ia tanggung jawab atas isu gizi,2025-11-19 11:45:22+00:00
1991105445046722986,Wed Nov 19 11:25:05 +0000 2025,4,Kepala BGN Dadan Hindayana menyampaikan BGN mendapatkan pagu anggaran senilai Rp 268 triliun dengan dana cadangan Rp 67 triliun pada tahun 2026. Sehingga pihaknya akan menggelontorkan dana Rp 1 2 triliun per hari untuk menjalankan program Makan Bergizi Gratis (MBG) pada 2026. https://t.co/n0Synif1KK,1991105445046722986,https://pbs.twimg.com/media/G6HT2IUaoAAmuaT.jpg,,in,,2,4,0,https://x.com/undefined/status/1991105445046722986,57261519,unknown,kepala bgn dadan hindayana menyampaikan bgn mendapatkan pagu anggaran senilai rp 268 triliun dengan dana cadangan rp 67 triliun pada tahun 2026 sehingga pihaknya akan menggelontorkan dana rp 1 2 triliun per hari untuk menjalankan program makan bergizi gratis mbg pada 2026,kepala bgn dad hindayana sampai bgn dapat pagu anggar nila rp 268 triliun dengan dana cadang rp 67 triliun pada tahun 2026 sehingga pihak akan gelontor dana rp 1 2 triliun per hari untuk jalan program makan gizi gratis mbg pada 2026,2025-11-19 11:25:05+00:00
1991104482885906481,Wed Nov 19 11:21:16 +0000 2025,1,Personel Samapta Polsek Gondokusuman dipimpin PS. Kanit Samapta Iptu Farlud melaksanakan patroli sambang pantau pendistribusian makan Bergizi Gratis (MBG) di SMK Piri 1 SMA Piri Yogyakarta dan SMP Budya Wacana Yogyakarta Rabu (19/11). https://t.co/EaiWOsMIlJ,1991104482885906481,https://pbs.twimg.com/media/G6HS-K6aQAA0MAD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991104482885906481,1155119184784711683,unknown,personel samapta polsek gondokusuman dipimpin ps kanit samapta iptu farlud melaksanakan patroli sambang pantau pendistribusian makan bergizi gratis mbg di smk piri 1 sma piri yogyakarta dan smp budya wacana yogyakarta rabu 1911,personel samapta polsek gondokusuman pimpin ps kanit samapta iptu farlud laksana patroli sambang pantau distribusi makan gizi gratis mbg di smk pir 1 sma pir yogyakarta dan smp budya wacana yogyakarta rabu 1911,2025-11-19 11:21:16+00:00
1991097288685695368,Wed Nov 19 10:52:42 +0000 2025,0,Kecamatan Delta Pawan berkolaborasi bersama Dinas Kesehatan Kabupaten Ketapang (18/11). Hariani memaparkan sinergi pengawalan keamanan pangan pada Program Makan Bergizi Gratis (MBG) yang saat ini diawasi secara ketat oleh BBPOM di Pontianak.,1991097295086243932,,BPOMPontianak,in,,0,1,0,https://x.com/undefined/status/1991097295086243932,2810782669,unknown,kecamatan delta pawan berkolaborasi bersama dinas kesehatan kabupaten ketapang 1811 hariani memaparkan sinergi pengawalan keamanan pangan pada program makan bergizi gratis mbg yang saat ini diawasi secara ketat oleh bbpom di pontianak,camat delta pawan kolaborasi sama dinas sehat kabupaten ketapang 1811 hariani papar sinergi awal aman pangan pada program makan gizi gratis mbg yang saat ini awas cara ketat oleh bbpom di pontianak,2025-11-19 10:52:42+00:00
1991097288685695368,Wed Nov 19 10:52:41 +0000 2025,0,Kejadian Luar Biasa (KLB) Keracunan Pangan serta memastikan Program Makan Bergizi Gratis (MBG) berjalan dengan benar. Kepala BBPOM di Pontianak Hariani menyampaikan edukasi kepada Kepala SPPG dan Ahli Gizi di Kabupaten Ketapang. Kegiatan dilaksanakan di,1991097291575550009,,BPOMPontianak,in,,0,1,0,https://x.com/undefined/status/1991097291575550009,2810782669,unknown,kejadian luar biasa klb keracunan pangan serta memastikan program makan bergizi gratis mbg berjalan dengan benar kepala bbpom di pontianak hariani menyampaikan edukasi kepada kepala sppg dan ahli gizi di kabupaten ketapang kegiatan dilaksanakan di,jadi luar biasa klb racun pangan serta pasti program makan gizi gratis mbg jalan dengan benar kepala bbpom di pontianak hariani sampai edukasi kepada kepala sppg dan ahli gizi di kabupaten ketapang giat laksana di,2025-11-19 10:52:41+00:00
1991089904185495963,Wed Nov 19 10:23:20 +0000 2025,0,[BPS Mamasa Laksanakan Survei Khusus Monitoring dan Evaluasi Program MBG 2025 Tahap II] Mamasa 19 November 2025 Badan Pusat Statistik (BPS) Kabupaten Mamasa melaksanakan Survei Khusus Monitoring dan Evaluasi Program Makan Bergizi Gratis (MBG) Tahun 2025 Tahap II. https://t.co/OJFMSBqPUO,1991089904185495963,https://pbs.twimg.com/media/G6HFsi5akAA4UIN.jpg,,in,,0,1,0,https://x.com/undefined/status/1991089904185495963,1719136839813287936,unknown,bps mamasa laksanakan survei khusus monitoring dan evaluasi program mbg 2025 tahap ii mamasa 19 november 2025 badan pusat statistik bps kabupaten mamasa melaksanakan survei khusus monitoring dan evaluasi program makan bergizi gratis mbg tahun 2025 tahap ii,bps mamasa laksana survei khusus monitoring dan evaluasi program mbg 2025 tahap ii mamasa 19 november 2025 badan pusat statistik bps kabupaten mamasa laksana survei khusus monitoring dan evaluasi program makan gizi gratis mbg tahun 2025 tahap ii,2025-11-19 10:23:20+00:00
1991068977536160162,Wed Nov 19 09:00:11 +0000 2025,0,Menteri Koordinator (Menko) Bidang Pangan Zulkifli Hasan (Zulhas) menegaskan bahwa penyelenggaraan makan bergizi gratis atau MBG wajib memerlukan profesi ahli gizi. Selengkapnya https://t.co/Ts7pH7ht5f __ #Vivacoid #AhliGizi #MBG #Menko #Zulhas https://t.co/kOGpg4gUVs,1991068977536160162,https://pbs.twimg.com/media/G6GyrvxW0AAQJVn.jpg,,in,,0,8,0,https://x.com/undefined/status/1991068977536160162,41730943,unknown,menteri koordinator menko bidang pangan zulkifli hasan zulhas menegaskan bahwa penyelenggaraan makan bergizi gratis atau mbg wajib memerlukan profesi ahli gizi selengkapnya,menteri koordinator menko bidang pangan zulkifli hasan zulhas tegas bahwa selenggara makan gizi gratis atau mbg wajib perlu profesi ahli gizi lengkap,2025-11-19 09:00:11+00:00
1990938572480970801,Wed Nov 19 08:50:33 +0000 2025,0,@cristover73353 @Wang_Yu999 @txtdrimedia Dia adalah Dadan Hindayana Kepala Badan Gizi Nasional (BGN) Indonesia. Ia disebut dalam berita tentang keracunan program Makan Bergizi Gratis (MBG) akibat kandungan nitrit tinggi di bahan pangan.,1991066556412088589,,cristover73353,in,,0,1,0,https://x.com/undefined/status/1991066556412088589,1720665183188922368,unknown,dia adalah dadan hindayana kepala badan gizi nasional bgn indonesia ia disebut dalam berita tentang keracunan program makan bergizi gratis mbg akibat kandungan nitrit tinggi di bahan pangan,dia adalah dad hindayana kepala badan gizi nasional bgn indonesia ia sebut dalam berita tentang racun program makan gizi gratis mbg akibat kandung nitrit tinggi di bahan pangan,2025-11-19 08:50:33+00:00
1991061521871610047,Wed Nov 19 08:30:33 +0000 2025,0,Anggaran program Makan Bergizi Gratis (MBG) 2025 naik menjadi Rp99 triliun. https://t.co/ZnSLw16LSB,1991061521871610047,,,in,,0,1,0,https://x.com/undefined/status/1991061521871610047,2340155395,unknown,anggaran program makan bergizi gratis mbg 2025 naik menjadi rp99 triliun,anggar program makan gizi gratis mbg 2025 naik jadi rp99 triliun,2025-11-19 08:30:33+00:00
1990748478054805845,Wed Nov 19 08:23:57 +0000 2025,0,@Mythicalforest Negara kepalauan laut bnyak Mbg tinggal pajakin ikan ke kapal2 laut Hasilnya buat makan gratis bergizi Buah klo panen murah dibuangin mnding pajakin ambil buat cuci mulut mbg Ga perlu hutang kan,1991059860289638916,,Mythicalforest,in,,0,0,0,https://x.com/undefined/status/1991059860289638916,1680284532015239168,unknown,negara kepalauan laut bnyak mbg tinggal pajakin ikan ke kapal2 laut hasilnya buat makan gratis bergizi buah klo panen murah dibuangin mnding pajakin ambil buat cuci mulut mbg ga perlu hutang kan,negara palau laut bnyak mbg tinggal pajakin ikan ke kapal2 laut hasil buat makan gratis gizi buah klo panen murah dibuangin mnding pajakin ambil buat cuci mulut mbg ga perlu hutang kan,2025-11-19 08:23:57+00:00
1991056514313076904,Wed Nov 19 08:10:39 +0000 2025,0,MBG ini kan kepanjangannya MAKAN BERGIZI GRATIS jgn mentang gratis (ga sepenuhnya gratis krn kita masih bayar pajak) gizinya ga diperhatikan blog TRUS BUAT APA ADA AHLI GIZI KALO GA LU PEKERJAKAN BLOGGG,1991056514313076904,,,in,,0,0,0,https://x.com/undefined/status/1991056514313076904,1438856712971120647,unknown,mbg ini kan kepanjangannya makan bergizi gratis jgn mentang gratis ga sepenuhnya gratis krn kita masih bayar pajak gizinya ga diperhatikan blog trus buat apa ada ahli gizi kalo ga lu pekerjakan bloggg,mbg ini kan panjang makan gizi gratis jgn mentang gratis ga sepenuh gratis krn kita masih bayar pajak gizi ga perhati blog trus buat apa ada ahli gizi kalo ga lu kerja bloggg,2025-11-19 08:10:39+00:00
